global_episode,iteration,rollout_name,semantic_target,course,return,steps,success,goal_settled,final_pos_err_m,start_idx,collision,termination
378,94,fr_071353_q00069,green_clock,green clock,-46.723531986413576,34,0,0,3.2970936810548155,0,1,collision
379,94,fr_071353_q00008,green_clock,green clock,10.786056292401707,107,1,1,0.3402712924732336,0,0,goal_reached
380,94,fr_071353_q00199,green_and_pink_leafblower,green and pink leafblower,-47.229898072504284,25,0,0,2.2012065232961326,0,1,collision
381,95,fr_071353_q00110,green_and_pink_leafblower,green and pink leafblower,27.08502923558622,239,1,1,0.3576573657701906,0,0,goal_reached
382,95,fr_071353_q00128,green_and_pink_leafblower,green and pink leafblower,-20.602633787913092,670,0,0,0.22720008666011865,0,0,timeout
383,95,fr_071353_q00211,green_and_pink_leafblower,green and pink leafblower,24.156967758465143,199,1,1,0.2902619141095413,0,0,goal_reached
384,95,fr_071353_q00148,green_and_pink_leafblower,green and pink leafblower,-12.815991285572675,670,0,0,0.21619317008690897,0,0,timeout
385,96,fr_071353_q00138,green_and_pink_leafblower,green and pink leafblower,-2431.7547862961637,670,0,0,2.7266677561761394,0,0,timeout
386,96,fr_071353_q00043,green_clock,green clock,26.978450257803555,242,1,1,0.31770665803471576,0,0,goal_reached
387,96,fr_071353_q00133,green_and_pink_leafblower,green and pink leafblower,16.558070851853834,137,1,1,0.32541166955365086,0,0,goal_reached
388,96,fr_071353_q00109,green_clock,green clock,12.0786488320498,92,1,1,0.18105288801314087,0,0,goal_reached
389,97,fr_071353_q00076,green_clock,green clock,11.35536454890978,100,1,1,0.289561134222567,0,0,goal_reached
390,97,fr_071353_q00197,green_and_pink_leafblower,green and pink leafblower,-42.60691322664212,670,0,0,1.5439483036290471,0,0,timeout
391,97,fr_071353_q00069,green_clock,green clock,-46.90513043164498,33,0,0,3.3634913225450824,0,1,collision
392,97,fr_071353_q00219,green_and_pink_leafblower,green and pink leafblower,-16.245648070683888,670,0,0,0.459553815880869,0,0,timeout
393,98,fr_071353_q00110,green_and_pink_leafblower,green and pink leafblower,28.30765478331245,229,1,1,0.32159122313215394,0,0,goal_reached
394,98,fr_071353_q00150,green_and_pink_leafblower,green and pink leafblower,25.189238093794547,202,1,1,0.31548834532800524,0,0,goal_reached
395,98,fr_071353_q00155,green_and_pink_leafblower,green and pink leafblower,24.871900625196297,255,1,1,0.3494201795189261,0,0,goal_reached
396,98,fr_071353_q00196,green_and_pink_leafblower,green and pink leafblower,-35.76360904134371,112,0,0,2.214028796490059,0,1,collision
397,99,fr_071353_q00001,green_clock,green clock,23.520978946381014,206,1,1,0.14747161795483918,0,0,goal_reached
398,99,fr_071353_q00036,green_clock,green clock,-4.643434950502259,670,0,0,0.19897192424385313,0,0,timeout
399,99,fr_071353_q00021,green_clock,green clock,12.326667133711734,144,1,1,0.2268053426574946,0,0,goal_reached
400,99,fr_071353_q00211,green_and_pink_leafblower,green and pink leafblower,24.289887422887464,200,1,1,0.33060137418284474,0,0,goal_reached
401,100,fr_071353_q00217,green_and_pink_leafblower,green and pink leafblower,-11.109937086240963,670,0,0,0.2076146763278098,0,0,timeout
402,100,fr_071353_q00088,green_clock,green clock,-6.375962412737465,670,0,0,0.1424285852813149,0,0,timeout
403,100,fr_071353_q00215,green_and_pink_leafblower,green and pink leafblower,-18.402344810662946,670,0,0,0.16238885241740592,0,0,timeout
404,100,fr_071353_q00076,green_clock,green clock,11.913410875546969,102,1,1,0.2561770145408929,0,0,goal_reached
405,101,fr_071353_q00139,green_and_pink_leafblower,green and pink leafblower,-14.621813313935455,670,0,0,0.18731873314830358,0,0,timeout
406,101,fr_071353_q00026,green_clock,green clock,-12.52043291659621,670,0,0,0.2454940570589825,0,0,timeout
407,101,fr_071353_q00161,green_and_pink_leafblower,green and pink leafblower,-6.752934443364941,670,0,0,0.4649260324309713,0,0,timeout
408,101,fr_071353_q00008,green_clock,green clock,10.540413419224567,100,1,1,0.3610618935966318,0,0,goal_reached
409,102,fr_071353_q00133,green_and_pink_leafblower,green and pink leafblower,-184.72424909626557,582,0,0,2.5139029943913296,0,1,collision
410,102,fr_071353_q00197,green_and_pink_leafblower,green and pink leafblower,-5.149034884515059,670,0,0,0.3900482900164117,0,0,timeout
411,102,fr_071353_q00021,green_clock,green clock,12.101387586982945,145,1,1,0.3023493288319328,0,0,goal_reached
412,102,fr_071353_q00211,green_and_pink_leafblower,green and pink leafblower,-34.70572888896048,670,0,0,2.1691817225839123,0,0,timeout
413,103,fr_071353_q00153,green_and_pink_leafblower,green and pink leafblower,-12.2647442950473,670,0,0,0.2367969822080232,0,0,timeout
414,103,fr_071353_q00150,green_and_pink_leafblower,green and pink leafblower,-59.79952731344761,664,0,0,2.435001840409382,0,1,collision
415,103,fr_071353_q00051,green_clock,green clock,25.996993801925203,240,1,1,0.1815286269254927,0,0,goal_reached
416,103,fr_071353_q00187,green_and_pink_leafblower,green and pink leafblower,23.145622089692377,195,1,1,0.34979702620246483,0,0,goal_reached
417,104,fr_071353_q00069,green_clock,green clock,-3.3136318661700948,670,0,0,0.0837401198504907,0,0,timeout
418,104,fr_071353_q00133,green_and_pink_leafblower,green and pink leafblower,-27.10041266000137,670,0,0,1.575418932105769,0,0,timeout
419,104,fr_071353_q00026,green_clock,green clock,-12.975882713023214,670,0,0,0.4298927919250246,0,0,timeout
420,104,fr_071353_q00137,green_and_pink_leafblower,green and pink leafblower,-9.765839574128572,670,0,0,0.22692966234111622,0,0,timeout
421,105,fr_071353_q00088,green_clock,green clock,-8.149402957324808,670,0,0,0.1337116068842384,0,0,timeout
422,105,fr_071353_q00187,green_and_pink_leafblower,green and pink leafblower,-188.68811643983364,426,0,0,2.536372445139169,0,1,collision
423,105,fr_071353_q00006,green_clock,green clock,-13.86735809508881,670,0,0,0.18684364066382644,0,0,timeout
424,105,fr_071353_q00076,green_clock,green clock,11.100239406685038,102,1,1,0.3075779619326824,0,0,goal_reached
425,106,fr_071353_q00148,green_and_pink_leafblower,green and pink leafblower,-1394.7342238342676,670,0,0,2.5465645757507884,0,0,timeout
426,106,fr_071353_q00076,green_clock,green clock,10.556225014147232,102,1,1,0.35627476280071074,0,0,goal_reached
427,106,fr_071353_q00155,green_and_pink_leafblower,green and pink leafblower,-14.664422548742174,670,0,0,1.2780919687451573,0,0,timeout
428,106,fr_071353_q00138,green_and_pink_leafblower,green and pink leafblower,-1969.9735124213762,670,0,0,2.482719696830529,0,0,timeout
429,107,fr_071353_q00199,green_and_pink_leafblower,green and pink leafblower,-47.26036596090835,25,0,0,2.2164531655148614,0,1,collision
430,107,fr_071353_q00102,green_clock,green clock,-10.788051764622178,670,0,0,0.8271649678248887,0,0,timeout
431,107,fr_071353_q00119,green_and_pink_leafblower,green and pink leafblower,-19.016993906816268,670,0,0,0.11603077604504804,0,0,timeout
432,107,fr_071353_q00211,green_and_pink_leafblower,green and pink leafblower,-16.196683026176718,670,0,0,0.6147201139538315,0,0,timeout
433,108,fr_071353_q00026,green_clock,green clock,-19.431156488544076,670,0,0,0.352792489527043,0,0,timeout
434,108,fr_071353_q00137,green_and_pink_leafblower,green and pink leafblower,-7.5107077503657,670,0,0,0.21418276198673758,0,0,timeout
435,108,fr_071353_q00102,green_clock,green clock,-319.19424978461444,670,0,0,0.13576957159380115,0,0,timeout
436,108,fr_071353_q00217,green_and_pink_leafblower,green and pink leafblower,-9.872212326655301,670,0,0,0.22571198896562697,0,0,timeout
437,109,fr_071353_q00219,green_and_pink_leafblower,green and pink leafblower,-17.67963952161747,670,0,0,0.28381066146139927,0,0,timeout
438,109,fr_071353_q00076,green_clock,green clock,10.69954393484036,100,1,1,0.3290266520038964,0,0,goal_reached
439,109,fr_071353_q00051,green_clock,green clock,-3.19619838247673,670,0,0,0.09630105518239966,0,0,timeout
440,109,fr_071353_q00138,green_and_pink_leafblower,green and pink leafblower,-1452.1915131274336,670,0,0,2.5596042609000986,0,0,timeout
441,110,fr_071353_q00217,green_and_pink_leafblower,green and pink leafblower,-10.408623254167077,670,0,0,0.2509877501319848,0,0,timeout
442,110,fr_071353_q00138,green_and_pink_leafblower,green and pink leafblower,-1153.9552863408157,670,0,0,1.5213855022681515,0,0,timeout
