iteration,algorithm,mean_return,mean_steps,success_rate,policy_loss,value_loss,entropy,approx_kl,ref_kl,q1_loss,q2_loss,alpha
203,sac,1.0690263588962075,351.75,0.75,1.3286495208740234,,,,3.870034694671631,0.3489484190940857,0.3472198247909546,0.10000000149011612
204,sac,25.914712991758137,220.5,1.0,1.2947553396224976,,,,3.8951950073242188,0.17742522060871124,0.1756926327943802,0.10000000149011612
205,sac,23.009639035100776,254.5,1.0,1.1842684745788574,,,,4.2649006843566895,9.486678123474121,9.551133155822754,0.10000000149011612
206,sac,23.055606315531996,187.0,1.0,1.298508644104004,,,,3.958916187286377,9.248461723327637,9.300582885742188,0.10000000149011612
207,sac,26.810525880580077,232.0,1.0,1.2363882064819336,,,,3.187141180038452,0.3065154254436493,0.31140807271003723,0.10000000149011612
208,sac,24.493619592719902,274.25,1.0,1.234567642211914,,,,3.5506300926208496,0.05405956506729126,0.058650657534599304,0.10000000149011612
209,sac,2.069086382229121,384.75,0.75,1.3454159498214722,,,,3.9769234657287598,0.18142631649971008,0.18068194389343262,0.10000000149011612
210,sac,18.8805920683373,203.0,1.0,1.1428531408309937,,,,3.5930228233337402,0.03918929398059845,0.04149585962295532,0.10000000149011612
211,sac,5.1239795448683125,297.0,0.75,1.2023015022277832,,,,3.886019706726074,0.03366457298398018,0.03471081703901291,0.10000000149011612
212,sac,0.9538888890044288,185.75,0.75,1.2342126369476318,,,,3.1959824562072754,0.29157885909080505,0.2960945963859558,0.10000000149011612
213,sac,21.49008231297544,221.5,1.0,1.2316209077835083,,,,4.009495735168457,9.16127872467041,9.12034797668457,0.10000000149011612
214,sac,19.981758099477425,219.75,1.0,1.1643377542495728,,,,3.5994021892547607,0.03429628908634186,0.03447166830301285,0.10000000149011612
215,sac,1.9632705668184078,305.0,0.75,1.1751909255981445,,,,3.938927173614502,1.9662816524505615,1.962120532989502,0.10000000149011612
216,sac,6.620466166968231,212.0,0.75,1.125902533531189,,,,3.3494722843170166,0.15669049322605133,0.15893077850341797,0.10000000149011612
217,sac,23.001456567406002,225.25,1.0,1.1412426233291626,,,,3.366718053817749,0.027586301788687706,0.029250752180814743,0.10000000149011612
218,sac,23.15474630895633,213.5,1.0,1.119741678237915,,,,3.1846542358398438,0.02892281860113144,0.030436653643846512,0.10000000149011612
219,sac,15.143694851639639,446.25,0.75,1.0658624172210693,,,,3.2155048847198486,0.15984907746315002,0.16064609587192535,0.10000000149011612
220,sac,15.844253608547845,173.25,1.0,1.2565720081329346,,,,3.459418773651123,0.18381457030773163,0.18121038377285004,0.10000000149011612
221,sac,18.55178169370933,213.5,1.0,1.0044866800308228,,,,3.2624545097351074,1.6224167346954346,1.6236364841461182,0.10000000149011612
222,sac,2.5450494153267487,364.75,0.75,1.1766725778579712,,,,3.2883493900299072,9.491217613220215,9.500968933105469,0.10000000149011612
223,sac,24.11446118776495,210.0,1.0,1.0010207891464233,,,,3.3091371059417725,0.2716054320335388,0.2717163860797882,0.10000000149011612
224,sac,24.817230408500016,245.0,1.0,1.1611348390579224,,,,3.151897430419922,0.0323588028550148,0.035345882177352905,0.10000000149011612
225,sac,13.490603731805152,222.75,1.0,1.1881834268569946,,,,3.71419095993042,9.535140037536621,9.540949821472168,0.10000000149011612
226,sac,23.98477212588826,253.0,1.0,0.9749218821525574,,,,3.0808558464050293,9.320680618286133,9.290576934814453,0.10000000149011612
227,sac,17.686957356218326,233.5,1.0,1.1425801515579224,,,,3.318209648132324,0.060045477002859116,0.054817114025354385,0.10000000149011612
228,sac,6.462244247596413,201.75,0.75,1.0679595470428467,,,,3.3507728576660156,0.02785186842083931,0.025687124580144882,0.10000000149011612
229,sac,4.241605481307267,313.25,0.75,1.0952460765838623,,,,3.1058754920959473,0.16779834032058716,0.1686096340417862,0.10000000149011612
230,sac,24.45654548795774,286.0,1.0,1.0496782064437866,,,,2.9101510047912598,0.1639537513256073,0.165108323097229,0.10000000149011612
231,sac,28.2756468010588,274.0,1.0,1.0582159757614136,,,,3.183192253112793,0.15079794824123383,0.15100976824760437,0.10000000149011612
232,sac,17.8110445092169,210.75,1.0,1.178417682647705,,,,2.5891597270965576,0.034605301916599274,0.04024120420217514,0.10000000149011612
233,sac,27.379596454895555,393.75,0.75,1.0849859714508057,,,,3.188910484313965,0.16269907355308533,0.16510379314422607,0.10000000149011612
234,sac,9.535997546990577,248.5,0.75,1.0575017929077148,,,,2.901463747024536,0.19118273258209229,0.18953615427017212,0.10000000149011612
235,sac,16.07988966530378,186.0,1.0,1.0851190090179443,,,,2.670886516571045,0.047523222863674164,0.04768133908510208,0.10000000149011612
236,sac,12.247547896865322,328.25,0.75,1.0410172939300537,,,,2.8359944820404053,0.2854365110397339,0.2872834801673889,0.10000000149011612
237,sac,21.46343230567172,225.0,1.0,1.039346694946289,,,,3.3381690979003906,0.2794656753540039,0.2850129306316376,0.10000000149011612
238,sac,28.830338540007713,346.75,1.0,1.1452929973602295,,,,2.959685802459717,0.03363947570323944,0.037542328238487244,0.10000000149011612
239,sac,13.158787901522324,338.75,0.75,0.9805652499198914,,,,2.762269973754883,0.03367168828845024,0.032844893634319305,0.10000000149011612
240,sac,6.866666203231007,209.25,0.75,1.0174777507781982,,,,2.994251251220703,0.021335231140255928,0.023522116243839264,0.10000000149011612
241,sac,24.161880590214935,329.0,1.0,1.0543018579483032,,,,3.2144556045532227,0.2918500006198883,0.2955396771430969,0.10000000149011612
242,sac,12.23366581104773,313.5,0.75,0.9573301076889038,,,,3.1192784309387207,0.03576302155852318,0.035423021763563156,0.10000000149011612
243,sac,18.07363041764972,257.0,1.0,1.0926356315612793,,,,3.413439989089966,0.425864040851593,0.42461690306663513,0.10000000149011612
244,sac,21.83443019589253,265.5,1.0,0.9922764897346497,,,,3.0367591381073,1.4781160354614258,1.485030174255371,0.10000000149011612
245,sac,20.736264374535157,233.25,1.0,1.059014916419983,,,,3.436673402786255,0.15862180292606354,0.15481144189834595,0.10000000149011612
246,sac,6.474609154511544,369.5,0.75,1.0189763307571411,,,,3.107696056365967,0.02928137592971325,0.03180769830942154,0.10000000149011612
247,sac,18.78289226590997,198.25,1.0,0.9834761023521423,,,,3.1669187545776367,0.02681395225226879,0.02717062085866928,0.10000000149011612
248,sac,6.038188944689692,319.0,0.75,1.000638723373413,,,,2.9963674545288086,1.8463184833526611,1.843085527420044,0.10000000149011612
249,sac,-1.6999017091894464,423.5,0.5,0.9976258873939514,,,,3.1001172065734863,0.14865730702877045,0.14833544194698334,0.10000000149011612
250,sac,23.25960739968485,247.0,1.0,1.0232630968093872,,,,3.2365100383758545,0.021713219583034515,0.021560465916991234,0.10000000149011612
251,sac,9.506098498558647,300.0,0.75,0.9745689630508423,,,,3.363323211669922,0.2859112024307251,0.28710082173347473,0.10000000149011612
252,sac,2.044694191100513,181.75,0.75,1.1102746725082397,,,,3.288498878479004,1.543774962425232,1.5587685108184814,0.10000000149011612
253,sac,18.61873499291513,179.25,1.0,0.97796231508255,,,,3.419447660446167,0.030300401151180267,0.029403528198599815,0.10000000149011612
254,sac,16.78020518359773,205.0,1.0,1.0318021774291992,,,,3.2305989265441895,0.15378114581108093,0.1526477038860321,0.10000000149011612
255,sac,19.814009845534233,261.0,1.0,0.9493594765663147,,,,2.894749164581299,0.03062586858868599,0.029048092663288116,0.10000000149011612
256,sac,18.73090732181834,237.0,1.0,1.0220749378204346,,,,2.882305145263672,0.026274828240275383,0.02639489620923996,0.10000000149011612
257,sac,6.016820711756392,224.5,0.75,1.0112051963806152,,,,3.1984658241271973,0.02279513143002987,0.0224151648581028,0.10000000149011612
258,sac,25.48184201360486,239.0,1.0,1.0078811645507812,,,,3.441075325012207,0.025670187547802925,0.025370201095938683,0.10000000149011612
259,sac,18.219973558595736,236.75,1.0,1.0165541172027588,,,,3.386610984802246,0.15282614529132843,0.15307556092739105,0.10000000149011612
260,sac,6.050435002190497,161.0,0.75,0.9289548397064209,,,,2.8571929931640625,0.2794148921966553,0.2793751358985901,0.10000000149011612
261,sac,20.427772154713047,246.5,1.0,1.056108832359314,,,,3.254880905151367,0.028544995933771133,0.027420008555054665,0.10000000149011612
262,sac,20.87537114530999,235.75,1.0,0.972917377948761,,,,2.7430264949798584,0.0242726132273674,0.023592237383127213,0.10000000149011612
263,sac,13.402193510828319,344.75,0.75,1.0229464769363403,,,,3.4601831436157227,0.15066850185394287,0.149967759847641,0.10000000149011612
264,sac,17.93080373671848,187.75,1.0,0.9769773483276367,,,,2.8677926063537598,0.15271708369255066,0.15404509007930756,0.10000000149011612
265,sac,27.88287203981158,286.0,1.0,1.064819574356079,,,,3.5216450691223145,0.16512449085712433,0.16362737119197845,0.10000000149011612
266,sac,-4.879658635202754,310.5,0.5,1.072139859199524,,,,2.7879996299743652,0.030367622151970863,0.030114788562059402,0.10000000149011612
267,sac,5.222969292826566,189.5,0.75,0.9293581247329712,,,,3.15604829788208,0.15939933061599731,0.15807314217090607,0.10000000149011612
268,sac,22.688620258647454,290.25,1.0,1.046275019645691,,,,3.0923266410827637,0.024936074391007423,0.025602316483855247,0.10000000149011612
269,sac,21.20041749134077,374.75,0.75,0.988578200340271,,,,3.1568479537963867,0.15400336682796478,0.15468242764472961,0.10000000149011612
270,sac,19.99252002468402,183.75,1.0,1.0550874471664429,,,,2.8635964393615723,0.027389122173190117,0.027189679443836212,0.10000000149011612
271,sac,20.853041453781685,239.75,1.0,1.0167847871780396,,,,2.9308300018310547,0.029422760009765625,0.029491592198610306,0.10000000149011612
272,sac,20.105796562516026,184.25,1.0,0.9783979058265686,,,,2.7958786487579346,0.028535040095448494,0.027120623737573624,0.10000000149011612
273,sac,11.741156675736143,374.5,0.75,1.0324105024337769,,,,3.1548309326171875,0.2860504686832428,0.2854687571525574,0.10000000149011612
274,sac,-2.2032353004040264,287.5,0.5,1.00319242477417,,,,3.016542434692383,0.15562887489795685,0.15819936990737915,0.10000000149011612
275,sac,15.877967785130686,158.0,1.0,0.9717346429824829,,,,2.8780386447906494,0.15219804644584656,0.15395279228687286,0.10000000149011612
276,sac,27.974435257468357,379.5,1.0,1.0296814441680908,,,,2.9214587211608887,0.15776780247688293,0.16206058859825134,0.10000000149011612
277,sac,11.632948467617048,299.25,0.75,0.9470136165618896,,,,3.1509454250335693,0.15532386302947998,0.15532684326171875,0.10000000149011612
278,sac,25.45254804397407,229.75,1.0,1.0419588088989258,,,,2.7617502212524414,0.0251147523522377,0.02488907054066658,0.10000000149011612
279,sac,19.256235407708264,284.5,1.0,0.9502063989639282,,,,3.4171953201293945,0.27398061752319336,0.2743074893951416,0.10000000149011612
280,sac,14.71725447767399,193.25,1.0,1.0067389011383057,,,,2.6972200870513916,9.738119125366211,9.73932933807373,0.10000000149011612
281,sac,11.576044735230758,280.75,0.75,0.9801021814346313,,,,3.2470717430114746,0.024402115494012833,0.022831570357084274,0.10000000149011612
282,sac,24.47458892311666,230.0,1.0,1.0227683782577515,,,,3.3038489818573,0.14861652255058289,0.1485326737165451,0.10000000149011612
283,sac,16.24901760785951,170.75,1.0,1.0444302558898926,,,,3.0752623081207275,0.030076779425144196,0.03242911025881767,0.10000000149011612
284,sac,21.80484893731304,347.5,1.0,0.9679725170135498,,,,2.858064651489258,0.2843835949897766,0.2880159616470337,0.10000000149011612
285,sac,4.867031992573892,350.75,0.5,1.0585237741470337,,,,3.1742146015167236,0.029703335836529732,0.02788102626800537,0.10000000149011612
286,sac,9.973631070716253,324.5,0.75,0.9364326596260071,,,,2.928062915802002,0.16245213150978088,0.16264577209949493,0.10000000149011612
287,sac,23.831193991801037,225.5,1.0,1.1096233129501343,,,,3.5800728797912598,0.29800185561180115,0.29448068141937256,0.10000000149011612
288,sac,24.075324209380568,326.0,1.0,1.0252306461334229,,,,3.8394365310668945,0.15419720113277435,0.15340954065322876,0.10000000149011612
289,sac,-18.42345346574676,267.5,0.25,1.0221210718154907,,,,3.145411491394043,0.14404945075511932,0.14598703384399414,0.10000000149011612
290,sac,19.1448662470897,375.5,0.75,0.9805153012275696,,,,2.870764970779419,0.15967008471488953,0.16118857264518738,0.10000000149011612
291,sac,17.765753595563794,191.75,1.0,0.9999444484710693,,,,3.014969825744629,0.15553171932697296,0.15407295525074005,0.10000000149011612
292,sac,17.899131640879016,329.25,0.75,1.0189604759216309,,,,2.8281211853027344,0.023227881640195847,0.02312321588397026,0.10000000149011612
293,sac,24.783007606079224,304.0,1.0,1.137174367904663,,,,2.7422800064086914,0.1650279462337494,0.1600547432899475,0.10000000149011612
294,sac,19.68209136130637,197.75,1.0,0.9443302154541016,,,,2.868129253387451,0.038854874670505524,0.03381673991680145,0.10000000149011612
295,sac,26.27233984423631,385.75,1.0,1.062293291091919,,,,2.881291151046753,0.17156106233596802,0.16789233684539795,0.10000000149011612
296,sac,11.319945932782067,268.75,0.75,0.9831055402755737,,,,2.884472370147705,0.16022397577762604,0.15985913574695587,0.10000000149011612
297,sac,4.869658128825614,460.0,0.5,1.0977250337600708,,,,3.478304147720337,0.03237137943506241,0.03104567527770996,0.10000000149011612
298,sac,17.117213512209048,165.75,1.0,1.0244176387786865,,,,3.055562973022461,0.2891196310520172,0.2889291048049927,0.10000000149011612
299,sac,10.362790478266984,370.0,0.75,1.0796208381652832,,,,2.977957248687744,0.17875413596630096,0.1814284473657608,0.10000000149011612
300,sac,21.6341787671596,197.75,1.0,1.0057249069213867,,,,2.9868133068084717,0.03950361907482147,0.03958442062139511,0.10000000149011612
301,sac,7.222667752102248,414.5,0.5,1.0658819675445557,,,,3.347177028656006,0.02703755348920822,0.026606842875480652,0.10000000149011612
302,sac,17.427982523637667,183.75,1.0,1.0095882415771484,,,,3.318812131881714,0.023317702114582062,0.02171334996819496,0.10000000149011612
303,sac,19.65057600785639,175.5,1.0,1.0424212217330933,,,,3.058393716812134,0.29302358627319336,0.2904445230960846,0.10000000149011612
304,sac,12.427401442879061,312.75,0.75,1.0038676261901855,,,,2.8922390937805176,0.28973710536956787,0.2873718738555908,0.10000000149011612
305,sac,20.089758673974245,202.25,1.0,1.0648348331451416,,,,3.1254961490631104,0.03182252496480942,0.0305338092148304,0.10000000149011612
306,sac,4.504604209200472,227.0,0.75,1.1084082126617432,,,,3.4473514556884766,0.02656656876206398,0.02708185464143753,0.10000000149011612
307,sac,-6.049349931324201,211.5,0.5,0.9903118014335632,,,,3.2954368591308594,0.0337056964635849,0.0292334146797657,0.10000000149011612
308,sac,5.411956640180566,193.5,0.75,1.089237928390503,,,,3.477715492248535,0.1750727742910385,0.17141622304916382,0.10000000149011612
309,sac,18.10169694440063,228.75,1.0,1.0780761241912842,,,,3.4615159034729004,9.126880645751953,9.146133422851562,0.10000000149011612
310,sac,4.583388784853354,183.75,0.75,1.0829873085021973,,,,3.407942771911621,0.3071388900279999,0.30819594860076904,0.10000000149011612
311,sac,7.492342365258934,446.5,0.5,1.055498719215393,,,,3.49592661857605,9.451190948486328,9.45589828491211,0.10000000149011612
312,sac,21.864666545424335,245.0,1.0,1.058232307434082,,,,4.03714656829834,0.0632973313331604,0.06223391741514206,0.10000000149011612
313,sac,0.22163855999987359,316.25,0.5,1.0111370086669922,,,,3.513521194458008,0.15498898923397064,0.15315957367420197,0.10000000149011612
314,sac,1.017768487120934,426.5,0.5,1.1121529340744019,,,,3.6314563751220703,0.16891716420650482,0.1665530651807785,0.10000000149011612
315,sac,23.05001677070541,251.25,1.0,1.0069491863250732,,,,3.711404323577881,0.033432722091674805,0.03181564062833786,0.10000000149011612
316,sac,-12.201330204222453,160.5,0.5,1.0275474786758423,,,,3.5376527309417725,0.03006771393120289,0.03181730583310127,0.10000000149011612
317,sac,2.753519382873332,186.0,0.75,1.1451976299285889,,,,3.991969108581543,9.36833381652832,9.347286224365234,0.10000000149011612
318,sac,5.2754372384374415,150.5,0.75,1.2342227697372437,,,,4.084829807281494,1.493434190750122,1.423501968383789,0.10000000149011612
319,sac,3.9040735536848423,401.0,0.5,0.9325074553489685,,,,3.6118555068969727,0.19284963607788086,0.18683388829231262,0.10000000149011612
320,sac,24.015759159816913,318.5,1.0,1.0764771699905396,,,,4.313079833984375,0.039576947689056396,0.04229452461004257,0.10000000149011612
321,sac,14.217278093600314,324.25,0.75,1.0444402694702148,,,,3.472144603729248,0.025736134499311447,0.02731463313102722,0.10000000149011612
322,sac,-4.273049431473421,315.25,0.5,1.034637212753296,,,,3.381605625152588,0.42096248269081116,0.4194782078266144,0.10000000149011612
323,sac,18.926957326845084,338.0,0.75,1.0597413778305054,,,,3.3517565727233887,9.304264068603516,9.387070655822754,0.10000000149011612
324,sac,21.971142133691277,221.75,1.0,1.0050315856933594,,,,4.806037902832031,0.052833814173936844,0.04865533486008644,0.10000000149011612
325,sac,5.543641113512905,484.0,0.5,1.1618266105651855,,,,4.131130218505859,0.06560201942920685,0.06565898656845093,0.10000000149011612
326,sac,20.02036849175983,178.0,1.0,0.9922726154327393,,,,3.813297748565674,0.16945220530033112,0.16458669304847717,0.10000000149011612
327,sac,23.848162659746833,286.75,1.0,1.150467038154602,,,,3.9351348876953125,9.260943412780762,9.236776351928711,0.10000000149011612
328,sac,24.54638428622968,261.25,1.0,1.0174640417099,,,,3.535320520401001,0.04045373946428299,0.0401945598423481,0.10000000149011612
329,sac,20.609595627220287,221.75,1.0,0.9820808172225952,,,,3.8289175033569336,0.1596473604440689,0.16068190336227417,0.10000000149011612
330,sac,16.32972004917654,334.75,0.75,1.0868659019470215,,,,4.1389923095703125,0.0535769984126091,0.05129237845540047,0.10000000149011612
331,sac,28.550967865743708,248.25,1.0,1.0020592212677002,,,,3.4258334636688232,9.466309547424316,9.504436492919922,0.10000000149011612
332,sac,2.462910216986913,327.5,0.5,1.0760066509246826,,,,4.270340919494629,0.03323216736316681,0.03352653980255127,0.10000000149011612
333,sac,-2.5123155379050655,413.0,0.5,0.929225504398346,,,,3.5188937187194824,0.034842222929000854,0.03092241659760475,0.10000000149011612
334,sac,-11.014294198549486,134.5,0.5,1.230140209197998,,,,3.8854026794433594,0.21762816607952118,0.20382587611675262,0.10000000149011612
335,sac,-121.94009274675693,523.0,0.25,0.95751953125,,,,3.750338554382324,0.29102829098701477,0.29232051968574524,0.10000000149011612
336,sac,19.884661946888503,195.25,1.0,0.9864351749420166,,,,3.459404706954956,0.29265499114990234,0.30089038610458374,0.10000000149011612
337,sac,17.646184222310936,287.75,1.0,1.1163289546966553,,,,3.237854242324829,0.04784945398569107,0.047143757343292236,0.10000000149011612
338,sac,-5.392026906744913,332.0,0.5,1.0056285858154297,,,,3.71646785736084,1.4293614625930786,1.4141634702682495,0.10000000149011612
339,sac,21.86526764280662,242.5,1.0,1.0256582498550415,,,,4.421735763549805,0.12258919328451157,0.11538337171077728,0.10000000149011612
340,sac,30.407419094532194,281.25,1.0,0.9905375838279724,,,,3.6989240646362305,0.24518848955631256,0.2440948635339737,0.10000000149011612
341,sac,18.132735401316943,148.5,1.0,0.9651486277580261,,,,3.898223876953125,0.11166150867938995,0.10927381366491318,0.10000000149011612
342,sac,6.453872074317904,208.0,0.75,0.9758906364440918,,,,3.3771235942840576,0.15560492873191833,0.1553228348493576,0.10000000149011612
343,sac,10.210328312434553,251.0,0.75,1.0150907039642334,,,,3.715432643890381,0.6934483647346497,0.6908517479896545,0.10000000149011612
344,sac,-18.086852107970124,451.5,0.25,0.9763326048851013,,,,3.432647705078125,0.15332278609275818,0.1536855250597,0.10000000149011612
345,sac,16.82903259986353,396.0,0.75,1.0765835046768188,,,,3.8000426292419434,0.12683998048305511,0.13097183406352997,0.10000000149011612
346,sac,5.2010384335673505,299.75,0.75,1.0133594274520874,,,,3.5088706016540527,0.30687862634658813,0.3043089807033539,0.10000000149011612
347,sac,15.223033786679267,310.75,0.75,0.903900682926178,,,,3.473886728286743,1.4858837127685547,1.4863563776016235,0.10000000149011612
348,sac,20.43099649103687,219.75,1.0,1.0237562656402588,,,,3.6196846961975098,0.16181550920009613,0.16089566051959991,0.10000000149011612
349,sac,3.248679146276892,456.75,0.5,0.9877943992614746,,,,3.6898722648620605,1.455200433731079,1.457669734954834,0.10000000149011612
350,sac,12.315160762710306,363.5,0.75,0.9059756994247437,,,,3.44822359085083,0.0373290553689003,0.04092594236135483,0.10000000149011612
351,sac,18.691285246443172,209.5,1.0,0.9771898984909058,,,,3.398930549621582,0.1577012836933136,0.15508858859539032,0.10000000149011612
352,sac,19.531701920090214,242.5,1.0,1.0037517547607422,,,,3.5199484825134277,0.025348223745822906,0.025424975901842117,0.10000000149011612
353,sac,21.318897887855172,258.5,1.0,0.9869634509086609,,,,3.625166893005371,0.16373911499977112,0.16349764168262482,0.10000000149011612
354,sac,6.161554859691381,217.25,0.75,0.9521779417991638,,,,3.557194232940674,0.02795848622918129,0.02925487607717514,0.10000000149011612
355,sac,15.38501811615966,333.5,0.75,1.0163294076919556,,,,3.7716753482818604,0.03143966943025589,0.035136863589286804,0.10000000149011612
356,sac,10.745566275982522,313.25,0.75,0.9220895767211914,,,,3.376347541809082,0.11704932153224945,0.1275692731142044,0.10000000149011612
357,sac,20.960966698786457,197.5,1.0,1.0315994024276733,,,,3.8759634494781494,1.4897878170013428,1.4893710613250732,0.10000000149011612
358,sac,22.562228244637048,223.75,1.0,0.9111287593841553,,,,3.578871011734009,0.028158288449048996,0.028799932450056076,0.10000000149011612
359,sac,9.378811441608644,297.75,0.75,0.9289000630378723,,,,3.7427749633789062,0.40930449962615967,0.40792080760002136,0.10000000149011612
360,sac,-9.674694116728826,166.5,0.5,0.9994932413101196,,,,4.043529510498047,0.23435063660144806,0.24371865391731262,0.10000000149011612
361,sac,28.40173576021931,245.75,1.0,0.9295750856399536,,,,3.701127767562866,0.12178279459476471,0.12218618392944336,0.10000000149011612
362,sac,-1.8090004705236495,355.0,0.75,0.9406498074531555,,,,3.580383539199829,0.029930835589766502,0.029474996030330658,0.10000000149011612
363,sac,18.1085161436424,152.25,1.0,0.9617063403129578,,,,3.6442365646362305,0.15593847632408142,0.15499147772789001,0.10000000149011612
364,sac,3.6283971291534876,175.25,0.75,0.8846822381019592,,,,3.7401862144470215,0.0317390076816082,0.0314178541302681,0.10000000149011612
365,sac,19.837419100685892,171.5,1.0,1.0124331712722778,,,,3.933151960372925,0.17542606592178345,0.17108477652072906,0.10000000149011612
366,sac,-26.66361572595237,562.0,0.25,0.9279680848121643,,,,3.816511392593384,0.0361962765455246,0.035779599100351334,0.10000000149011612
367,sac,3.5493306318291435,191.5,0.75,1.1193476915359497,,,,3.7304396629333496,1.5258166790008545,1.5207479000091553,0.10000000149011612
368,sac,6.312569166203121,162.75,0.75,0.8742131590843201,,,,4.091611385345459,0.3786909580230713,0.37958547472953796,0.10000000149011612
369,sac,-7.9382197772794685,176.5,0.5,1.0500179529190063,,,,3.848938465118408,0.2986671030521393,0.2995910048484802,0.10000000149011612
370,sac,5.88413692915984,176.5,0.75,0.8739026784896851,,,,3.8691160678863525,0.39509665966033936,0.3960430920124054,0.10000000149011612
371,sac,22.52141558374486,211.25,1.0,0.9422710537910461,,,,3.9809911251068115,0.026618748903274536,0.0283043272793293,0.10000000149011612
372,sac,7.600164310882803,231.5,0.75,0.955561637878418,,,,3.8199303150177,9.715261459350586,9.677337646484375,0.10000000149011612
373,sac,24.124777126843775,276.75,1.0,0.9738558530807495,,,,4.7723002433776855,0.02733767032623291,0.0293659009039402,0.10000000149011612
374,sac,7.680246173220539,281.25,0.75,0.9015116691589355,,,,3.920349597930908,0.033683545887470245,0.03426773101091385,0.10000000149011612
375,sac,9.184407238847784,252.5,0.75,0.9689505696296692,,,,3.7786455154418945,0.16402208805084229,0.1588536947965622,0.10000000149011612
376,sac,19.657454933460482,169.75,1.0,1.0529203414916992,,,,3.9412808418273926,0.10423919558525085,0.10389342904090881,0.10000000149011612
377,sac,17.798582605853372,164.25,1.0,0.8536872863769531,,,,3.9100000858306885,0.03617959842085838,0.035399049520492554,0.10000000149011612
378,sac,14.500492200038206,314.25,0.75,0.9689481258392334,,,,3.968287229537964,0.2560175955295563,0.2571371793746948,0.10000000149011612
379,sac,16.20090373999592,169.25,1.0,0.9409295320510864,,,,4.0325775146484375,0.02807287499308586,0.028869442641735077,0.10000000149011612
380,sac,25.431766836889732,232.5,1.0,0.9218870401382446,,,,3.9174094200134277,0.3384963274002075,0.3423212170600891,0.10000000149011612
381,sac,17.061022600517102,154.0,1.0,0.927703857421875,,,,4.127861022949219,0.23831352591514587,0.2433445006608963,0.10000000149011612
382,sac,24.36703840505996,220.5,1.0,0.952095627784729,,,,3.8935601711273193,0.3629474341869354,0.36366212368011475,0.10000000149011612
383,sac,4.368907446731868,298.5,0.75,0.9634850025177002,,,,4.00440788269043,0.15552204847335815,0.15589535236358643,0.10000000149011612
384,sac,0.5604763759655653,142.75,0.75,0.8058024048805237,,,,3.844536542892456,0.03623995557427406,0.037341296672821045,0.10000000149011612
385,sac,24.586150644638874,220.75,1.0,0.9898874759674072,,,,3.8359718322753906,0.16814398765563965,0.16958869993686676,0.10000000149011612
386,sac,14.855100434575638,316.0,0.75,0.8518021702766418,,,,3.7730069160461426,0.022611698135733604,0.022755960002541542,0.10000000149011612
387,sac,25.20844875673113,230.75,1.0,0.8278985023498535,,,,3.6403942108154297,0.14994147419929504,0.14997245371341705,0.10000000149011612
388,sac,-14.006473141854398,166.75,0.5,0.9095597863197327,,,,3.9411940574645996,9.552973747253418,9.567062377929688,0.10000000149011612
389,sac,-7.023308763497628,362.0,0.5,0.843490481376648,,,,3.6710410118103027,0.02768310159444809,0.02831805869936943,0.10000000149011612
390,sac,8.692347477052257,233.75,0.75,0.8351541757583618,,,,3.7473790645599365,0.024432217702269554,0.025087229907512665,0.10000000149011612
391,sac,1.681529827342672,278.5,0.75,0.8789518475532532,,,,3.7900452613830566,0.02172142267227173,0.021635401993989944,0.10000000149011612
392,sac,17.965899106706324,279.0,1.0,0.865001380443573,,,,3.873016834259033,0.02626841887831688,0.027375729754567146,0.10000000149011612
393,sac,19.643738494270096,252.5,1.0,0.8196960687637329,,,,3.880990982055664,0.15468500554561615,0.1556852012872696,0.10000000149011612
394,sac,-16.792511700919245,311.75,0.5,0.9351470470428467,,,,3.518832206726074,1.589019536972046,1.5918922424316406,0.10000000149011612
395,sac,20.095979494183045,197.5,1.0,0.8189308643341064,,,,3.8933043479919434,0.02367490902543068,0.0236811563372612,0.10000000149011612
396,sac,20.29136603659488,205.75,1.0,0.9102849960327148,,,,3.7822232246398926,0.1484271138906479,0.14739486575126648,0.10000000149011612
397,sac,4.703823139572074,205.5,0.75,0.833712100982666,,,,3.7749481201171875,0.028185702860355377,0.026841167360544205,0.10000000149011612
398,sac,20.81830122136,220.5,1.0,0.7937026619911194,,,,3.5186877250671387,0.2713857889175415,0.27046167850494385,0.10000000149011612
399,sac,9.000612362114332,208.75,0.75,0.827282190322876,,,,3.8454463481903076,0.4032144248485565,0.4032976031303406,0.10000000149011612
