global_episode,iteration,rollout_name,semantic_target,course,return,steps,success,goal_settled,final_pos_err_m,start_idx,collision,termination
1458,364,flightroom_071718_q50,yellow_handheld_cordless_drill_on_two_boxes,yellow handheld cordless drill on two boxes,10.614908485269607,100,1,1,0.45621273385538613,0,0,goal_reached
1459,364,flightroom_071353_q01,green_clock,green clock,26.137525429193566,265,1,1,0.3198123526666879,0,0,goal_reached
1460,364,flightroom_071353_q10,green_clock,green clock,17.340988879220895,133,1,1,0.27076390924794147,0,0,goal_reached
1461,365,flightroom_071718_q00,yellow_handheld_cordless_drill_on_two_boxes,yellow handheld cordless drill on two boxes,31.150571423589973,269,1,1,0.42821040943240796,0,0,goal_reached
1462,365,flightroom_071718_q02,yellow_handheld_cordless_drill_on_two_boxes,yellow handheld cordless drill on two boxes,19.46129988723822,181,1,1,0.40953116330376066,0,0,goal_reached
1463,365,flightroom_071718_q50,yellow_handheld_cordless_drill_on_two_boxes,yellow handheld cordless drill on two boxes,11.51466415460331,98,1,1,0.35910754812438755,0,0,goal_reached
1464,365,flightroom_071353_q03,green_clock,green clock,17.22314093731206,138,1,1,0.2626544822312217,0,0,goal_reached
1465,366,flightroom_071718_q00,yellow_handheld_cordless_drill_on_two_boxes,yellow handheld cordless drill on two boxes,-18.594074571869708,670,0,0,0.8950559802766527,0,0,timeout
1466,366,flightroom_071718_q10,yellow_handheld_cordless_drill_on_two_boxes,yellow handheld cordless drill on two boxes,29.236035620271018,238,1,1,0.4689869763078151,0,0,goal_reached
1467,366,flightroom_071353_q01,green_clock,green clock,-3.9044282631274,670,0,0,0.2757519402793688,0,0,timeout
1468,366,flightroom_071718_q20,yellow_handheld_cordless_drill_on_two_boxes,yellow handheld cordless drill on two boxes,-113.39199568908339,670,0,0,4.153035437525955,0,0,timeout
1469,367,flightroom_071718_q02,yellow_handheld_cordless_drill_on_two_boxes,yellow handheld cordless drill on two boxes,19.563911110025092,180,1,1,0.4246134653651194,0,0,goal_reached
1470,367,flightroom_071353_q20,green_clock,green clock,20.489447740247858,242,1,1,0.30367311399995883,0,0,goal_reached
1471,367,flightroom_071718_q01,yellow_handheld_cordless_drill_on_two_boxes,yellow handheld cordless drill on two boxes,-36.78588821169123,244,0,0,0.2975666362530391,0,1,collision
1472,367,flightroom_071718_q50,yellow_handheld_cordless_drill_on_two_boxes,yellow handheld cordless drill on two boxes,10.929851888734854,100,1,1,0.4153553419663501,0,0,goal_reached
1473,368,flightroom_071353_q01,green_clock,green clock,-38.35538012294741,100,0,0,3.286363559250561,0,1,collision
1474,368,flightroom_071353_q00,green_clock,green clock,32.18728165531002,248,1,1,0.3873189749585409,0,0,goal_reached
1475,368,flightroom_071718_q95,yellow_handheld_cordless_drill_on_two_boxes,yellow handheld cordless drill on two boxes,20.533548012904088,207,1,1,0.47482928906353244,0,0,goal_reached
1476,368,flightroom_071718_q50,yellow_handheld_cordless_drill_on_two_boxes,yellow handheld cordless drill on two boxes,10.88482711954579,96,1,1,0.38445887841591114,0,0,goal_reached
1477,369,flightroom_071718_q00,yellow_handheld_cordless_drill_on_two_boxes,yellow handheld cordless drill on two boxes,31.310387593337943,266,1,1,0.4428575575492386,0,0,goal_reached
1478,369,flightroom_071718_q03,yellow_handheld_cordless_drill_on_two_boxes,yellow handheld cordless drill on two boxes,-46.64923568636343,41,0,0,1.1999171233193615,0,1,collision
1479,369,flightroom_071353_q95,green_clock,green clock,23.4064551285192,189,1,1,0.4297663836715435,0,0,goal_reached
1480,369,flightroom_071718_q35,yellow_handheld_cordless_drill_on_two_boxes,yellow handheld cordless drill on two boxes,-39.820486144611586,210,0,0,0.3066125954704369,0,1,collision
1481,370,flightroom_071718_q03,yellow_handheld_cordless_drill_on_two_boxes,yellow handheld cordless drill on two boxes,-46.74953116805197,40,0,0,1.2216297081133947,0,1,collision
1482,370,flightroom_071353_q95,green_clock,green clock,23.080740905247595,185,1,1,0.40151242467075604,0,0,goal_reached
1483,370,flightroom_071718_q70,yellow_handheld_cordless_drill_on_two_boxes,yellow handheld cordless drill on two boxes,31.02566884808111,357,1,1,0.4819765193712708,0,0,goal_reached
1484,370,flightroom_071353_q10,green_clock,green clock,16.17966913136263,124,1,1,0.271661733799685,0,0,goal_reached
1485,371,flightroom_071718_q00,yellow_handheld_cordless_drill_on_two_boxes,yellow handheld cordless drill on two boxes,30.422395383621947,267,1,1,0.4507262733776652,0,0,goal_reached
1486,371,flightroom_071353_q50,green_clock,green clock,18.014202043086065,161,1,1,0.35998615575536863,0,0,goal_reached
1487,371,flightroom_071353_q01,green_clock,green clock,26.83126298921097,286,1,1,0.3505573518339858,0,0,goal_reached
1488,371,flightroom_071353_q02,green_clock,green clock,14.817801919060452,131,1,1,0.4278208524962119,0,0,goal_reached
1489,372,flightroom_071353_q95,green_clock,green clock,23.94413926902088,193,1,1,0.3236539874130615,0,0,goal_reached
1490,372,flightroom_071353_q02,green_clock,green clock,14.328014178893973,131,1,1,0.47066442089745747,0,0,goal_reached
1491,372,flightroom_071718_q00,yellow_handheld_cordless_drill_on_two_boxes,yellow handheld cordless drill on two boxes,33.36020890388301,376,1,1,0.4596423485749676,0,0,goal_reached
1492,372,flightroom_071718_q35,yellow_handheld_cordless_drill_on_two_boxes,yellow handheld cordless drill on two boxes,-41.23170510826665,226,0,0,0.5376292228879993,0,1,collision
